event,gender,clas_s,heat,typ,wind,name,year,position,school,mark,points
200 Meter Dash,Girls,2,,Finals,-2.7,Jessica Nobel,14,4,The Queens School,25.33,5
200 Meter Dash,Girls,2,,Finals,-2.7,Christine Moss,14,5,St. Elizabet,25.36,4
200 Meter Dash,Girls,2,,Finals,-2.7,Taqece Duggan,14,6,Hydel High,25.82,3
200 Meter Dash,Girls,2,,Finals,-2.7,Kaydean Vassell,14,7,St. Andrew H,27.03,2
200 Meter Dash,Girls,2,,Finals,-2.7,Shauna Helps,14,--,Wolmer's Hig,FS,0
200 Meter Dash,Girls,3,,Finals,-1.5,Shaneil English,14,1,Hydel High,24.31,9
200 Meter Dash,Girls,3,,Finals,-1.5,Kimone Shaw,14,2,St. Jago High,24.44,7
200 Meter Dash,Girls,3,,Finals,-1.5,Shellece Clark,14,3,Edwin Allen High,24.54,6
200 Meter Dash,Girls,3,,Finals,-1.5,Yanique Dayle,14,4,Hydel High,24.75,5
200 Meter Dash,Girls,3,,Finals,-1.5,Aaliyah Hopkins,14,5,Edwin Allen High,24.86,4
200 Meter Dash,Girls,3,,Finals,-1.5,Anna-Kay Allen,14,6,St. Catherine High,25.16,3
200 Meter Dash,Girls,3,,Finals,-1.5,Casheena Chen,14,7,Wolmer's Hig,25.69,2
200 Meter Dash,Girls,3,,Finals,-1.5,Sashell Frater,14,--,St. Jago High,FS,0
200 Meter Dash,Girls,4,,Finals,-2.5,Kiara Grant,14,1,Convent of Mercy,25.08,9
200 Meter Dash,Girls,4,,Finals,-2.5,Ashanti Moore,14,2,Hydel High,25.11,7
200 Meter Dash,Girls,4,,Finals,-2.5,Kayla Bonnick,14,3,St. Jago High,25.31,6
200 Meter Dash,Girls,4,,Finals,-2.5,Joanne Reid,14,4,St. Jago High,25.35,5
200 Meter Dash,Girls,4,,Finals,-2.5,Shaunelle Wallace,14,5,Immaculate C,25.90,4
200 Meter Dash,Girls,4,,Finals,-2.5,Jada Martin,14,6,Hydel High,25.95,3
200 Meter Dash,Girls,4,,Finals,-2.5,Britany Anderson,14,7,Vere Technical High,26.61,2
200 Meter Dash,Girls,4,,Finals,-2.5,Rosealee Cooper,14,8,St. Andrew H,26.84,1
400 Meter Dash,Boys,2,,Finals,,Dontre'd Williams,14,1,Kingston College,47.94,9
400 Meter Dash,Boys,2,,Finals,,Nathaniel Bann,14,2,Kingston College,48.01,7
400 Meter Dash,Boys,2,,Finals,,Anthony Carpenter,14,3,Calabar High,48.21,6
400 Meter Dash,Boys,2,,Finals,,Aykeeme Francis,14,4,Calabar High,48.67,5
400 Meter Dash,Boys,2,,Finals,,Devaughn Ellington,14,5,Petersfield High,48.94,4
400 Meter Dash,Boys,2,,Finals,,Leroy Francis,14,6,St. Elizabet,49.85,3
400 Meter Dash,Boys,2,,Finals,,Leonardo Ledgister,14,7,St. Elizabet,49.95,2
400 Meter Dash,Boys,2,,Finals,,Carlo Heath,14,8,Manchester High,49.99,1
400 Meter Dash,Boys,3,,Finals,,Christopher Taylor,14,1,Calabar High,48.80,9
400 Meter Dash,Boys,3,,Finals,,Brandon Heath,14,2,Calabar High,50.50,7
400 Meter Dash,Boys,3,,Finals,,Gary Gordon,14,3,St. Jago High,50.98,6
400 Meter Dash,Boys,3,,Finals,,Javad Black,14,4,St. Jago High,51.69,5
400 Meter Dash,Boys,3,,Finals,,Kevon Stone,14,5,Godfrey Stew,53.38,4
400 Meter Dash,Boys,3,,Finals,,Travis Williams,14,6,Gaynstead High,53.97,3
400 Meter Dash,Boys,3,,Finals,,Brandon Bryan,14,7,Dinthill Techn,54.07,2
400 Meter Dash,Boys,3,,Finals,,Romel Plummer,14,8,Munro College,55.40,1
400 Meter Dash,Boys,1,,Finals,,Javon Francis,14,1,Calabar High,45.00R,9
400 Meter Dash,Boys,1,,Finals,,Nathon Allen,14,2,St. Jago High,46.16,7
400 Meter Dash,Boys,1,,Finals,,Lennox Williams,14,3,Manchester High,46.48,6
400 Meter Dash,Boys,1,,Finals,,Okeen Williams,14,4,St. Elizabet,46.64,5
400 Meter Dash,Boys,1,,Finals,,Devaughn Baker,14,5,Jamaica College,46.74,4
400 Meter Dash,Boys,1,,Finals,,Marco Doodnaughtsingh,14,6,Kemps Hill High,46.99,3
400 Meter Dash,Boys,1,,Finals,,Twayne Crooks,14,7,Vere Technical High,47.80,2
400 Meter Dash,Boys,1,,Finals,,Ivan Henry,14,8,St. Jago High,48.51,1
400 Meter Dash,Girls,1,,Finals,,Yanique McNeil,14,1,Vere Technical High,52.88,9
400 Meter Dash,Girls,1,,Finals,,Dawnalee Loney,14,2,Balaclava High,52.91,7
400 Meter Dash,Girls,1,,Finals,,Asaine Hall,14,3,Petersfield High,53.25,6
400 Meter Dash,Girls,1,,Finals,,Genekee Leith,14,4,St. Jago High,53.83,5
400 Meter Dash,Girls,1,,Finals,,Shadae Hylton,14,5,Holmwood Tech,54.25,4
400 Meter Dash,Girls,1,,Finals,,Camira Haughton,14,6,Edwin Allen High,54.41,3
400 Meter Dash,Girls,1,,Finals,,Kissi-Ann Brown,14,7,St. Jago High,54.83,2
400 Meter Dash,Girls,1,,Finals,,Britaney Duncan,14,8,Hydel High,58.16,1
400 Meter Dash,Girls,2,,Finals,,Tiffany James,14,1,Papine High,54.19,9
400 Meter Dash,Girls,2,,Finals,,Taqece Duggan,14,2,Hydel High,54.70,7
400 Meter Dash,Girls,2,,Finals,,Semoy Hemmings,14,3,Hydel High,54.78,6
400 Meter Dash,Girls,2,,Finals,,Shannon Kalawan,14,4,Edwin Allen High,54.78,5
400 Meter Dash,Girls,2,,Finals,,Andrenette Knight,14,5,Vere Technical High,54.87,4
400 Meter Dash,Girls,2,,Finals,,Ashley Willliams,14,6,Holmwood Tech,54.95,3
400 Meter Dash,Girls,2,,Finals,,Yeashchea Williams,14,7,Dinthill Techn,55.12,2
400 Meter Dash,Girls,2,,Finals,,Candice Mcleod,14,8,Papine High,55.68,1
400 Meter Dash,Girls,3,,Finals,,Satanya Wright,14,1,St. Elizabet,54.78,9
400 Meter Dash,Girls,3,,Finals,,Anna-Kay Allen,14,2,St. Catherine High,55.18,7
400 Meter Dash,Girls,3,,Finals,,Sanique Walker,14,3,Vere Technical High,55.53,6
400 Meter Dash,Girls,3,,Finals,,Shiann Salmon,14,4,Hydel High,55.92,5
400 Meter Dash,Girls,3,,Finals,,Moisha Barnes,14,5,Edwin Allen High,57.17,4
400 Meter Dash,Girls,3,,Finals,,Abigail Brooks,14,6,Hydel High,57.89,3
400 Meter Dash,Girls,3,,Finals,,Kimorla Muschette,14,7,Denbigh High,58.00,2
400 Meter Dash,Girls,3,,Finals,,Sashell Frater,14,--,St. Jago High,DNF,0
100 Meter Dash,Boys,1,,Finals,-2.6,Michael O'Hara,15,1,Calabar High,10.42,9
100 Meter Dash,Boys,1,,Finals,-2.6,Edward Clarke,15,2,Calabar High,10.50,7
100 Meter Dash,Boys,1,,Finals,-2.6,Raheem Robinson,15,3,Wolmer's High,10.61,6
100 Meter Dash,Boys,1,,Finals,-2.6,Nigel Ellis,15,4,St. Elizabeth,10.68,5
100 Meter Dash,Boys,1,,Finals,-2.6,Okeen Williams,15,5,St. Elizabeth,10.73,4
100 Meter Dash,Boys,1,,Finals,-2.6,Raheem Chambers,15,6,St. Jago High,10.84,3
100 Meter Dash,Boys,1,,Finals,-2.6,Javoy Tucker,15,7,Wolmer's High,10.90,2
100 Meter Dash,Boys,1,,Finals,-2.6,Micheal Campbell,15,8,Jamaica College,10.92,1
100 Meter Dash,Boys,2,,Finals,-2.0,Dejour Russell,15,1,Calabar High,10.67,9
100 Meter Dash,Boys,2,,Finals,-2.0,Tyreke Wilson,15,2,Calabar High,10.76,7
100 Meter Dash,Boys,2,,Finals,-2.0,Michael Bentley,15,3,St. Jago High,10.99,6
100 Meter Dash,Boys,2,,Finals,-2.0,Andre Morrison,15,4,St. Jago High,10.99,5
100 Meter Dash,Boys,2,,Finals,-2.0,Ashanie Smith,15,5,St. Catherine High,11.01,4
100 Meter Dash,Boys,2,,Finals,-2.0,Matthew Brown,15,6,Cornwall College,11.12,3
100 Meter Dash,Boys,2,,Finals,-2.0,Chislon Gordon,15,7,Jamaica College,11.16,2
100 Meter Dash,Boys,2,,Finals,-2.0,Yashawn Hamilton,15,8,Kingston College,11.31,1
100 Meter Dash,Boys,3,,Finals,-3.7,Taiwane Garriques,15,1,St. Jago High,11.26,9
100 Meter Dash,Boys,3,,Finals,-3.7,Javier Johnson,15,2,Green Island High,11.53,7
100 Meter Dash,Boys,3,,Finals,-3.7,Akeen Smith,15,3,Kingston College,11.55,6
100 Meter Dash,Boys,3,,Finals,-3.7,Andre Sterling,15,4,Herbert Morrison,11.58,5
100 Meter Dash,Boys,3,,Finals,-3.7,Michali Everett,15,5,Seaforth High,11.68,4
100 Meter Dash,Boys,3,,Finals,-3.7,Jaydeon Crooks,15,6,Irwin High,11.72,3
100 Meter Dash,Boys,3,,Finals,-3.7,Chadwick Stewart,15,7,Calabar High,11.73,2
100 Meter Dash,Boys,3,,Finals,-3.7,Rosean Young,15,8,Calabar High,11.74,1
100 Meter Dash,Girls,1,,Finals,-1.7,Natalliah Whyte,15,1,St. Jago High,11.77,9
100 Meter Dash,Girls,1,,Finals,-1.7,Shauna Helps,15,2,Wolmer's High,11.81,7
100 Meter Dash,Girls,1,,Finals,-1.7,Shanice Reid,15,3,St. Jago High,11.86,6
100 Meter Dash,Girls,1,,Finals,-1.7,Rene Medley,15,4,Vere Technical High,11.96,5
100 Meter Dash,Girls,1,,Finals,-1.7,Sashalee Forbes,15,5,Holmwood Techn,11.98,4
100 Meter Dash,Girls,1,,Finals,-1.7,Carmaleta Griffiths,15,6,St. Catherine High,12.15,3
100 Meter Dash,Girls,1,,Finals,-1.7,Jeanine Williams,15,7,Immaculate,12.22,2
100 Meter Dash,Girls,1,,Finals,-1.7,Telecia Briscoe,15,8,Edwin Allen High,12.38,1
100 Meter Dash,Girls,2,,Finals,-2.1,Shellece Clark,15,1,Edwin Allen High,11.81,9
100 Meter Dash,Girls,2,,Finals,-2.1,Yanique Dayle,15,2,Hydel High,11.94,7
100 Meter Dash,Girls,2,,Finals,-2.1,Kimone Hines,15,3,Green Island High,12.03,6
100 Meter Dash,Girls,2,,Finals,-2.1,Aaliyah Hopkins,15,4,Edwin Allen High,12.09,5
100 Meter Dash,Girls,2,,Finals,-2.1,Vanesha Pusey,15,5,Green Island High,12.31,4
100 Meter Dash,Girls,2,,Finals,-2.1,Christine Irving,15,6,Holmwood Techn,12.36,3
100 Meter Dash,Girls,2,,Finals,-2.1,Kishauna Smith,15,7,Herbert Morrison,12.45,2
100 Meter Dash,Girls,2,,Finals,-2.1,Rushelle Burton,15,8,St. Andrew High,12.65,1
100 Meter Dash,Girls,3,,Finals,-0.7,Kimone Shaw,15,1,St. Jago High,11.81,9
100 Meter Dash,Girls,3,,Finals,-0.7,Kiara Grant,15,2,Convent of Mercy,12.07,7
100 Meter Dash,Girls,3,,Finals,-0.7,Ray-donna Lee,15,3,Hydel High,12.22,6
100 Meter Dash,Girls,3,,Finals,-0.7,Tiffany Clarke,15,4,Bog Walk High,12.52,5
100 Meter Dash,Girls,3,,Finals,-0.7,Ashanti Moore,15,5,Hydel High,12.53,4
100 Meter Dash,Girls,3,,Finals,-0.7,Carla Lawson,15,6,Spot Valley High,12.54,3
100 Meter Dash,Girls,3,,Finals,-0.7,Katherine Barnes,15,7,St. Elizabeth,12.57,2
100 Meter Dash,Girls,4,,Finals,-1.2,Joanne Reid,15,1,St. Jago High,12.00,9
100 Meter Dash,Girls,4,,Finals,-1.2,Kevona Davis,15,2,Edwin Allen High,12.05,7
100 Meter Dash,Girls,4,,Finals,-1.2,Shanique Rowe,15,3,Edwin Allen High,12.32,6
100 Meter Dash,Girls,4,,Finals,-1.2,Shakeira Bowra,15,4,St. Catherine High,12.43,5
100 Meter Dash,Girls,4,,Finals,-1.2,Hughasia Fyffe,15,5,Immaculate,12.44,4
100 Meter Dash,Girls,4,,Finals,-1.2,Krystal Sloley,15,6,Campion College,12.47,3
100 Meter Dash,Girls,4,,Finals,-1.2,Njeri Roberts,15,7,Camperdown High,12.67,2
200 Meter Dash,Boys,2,,Finals,+0.0,Christopher Taylor,15,1,Calabar High,21.04,9
200 Meter Dash,Boys,2,,Finals,+0.0,Tyreke Wilson,15,2,Calabar High,21.26,7
200 Meter Dash,Boys,2,,Finals,+0.0,Michael Bentley,15,3,St. Jago High,21.68,6
200 Meter Dash,Boys,2,,Finals,+0.0,Gary Gordon,15,4,St. Jago High,21.70,5
200 Meter Dash,Boys,2,,Finals,+0.0,Ashanie Smith,15,5,St. Catherine High,21.80,4
200 Meter Dash,Boys,2,,Finals,+0.0,Odane Mcpherson,15,6,Greater Portmore,22.40,3
200 Meter Dash,Boys,2,,Finals,+0.0,Jadeja Reynolds,15,7,Herbert Morrison,22.47,2
200 Meter Dash,Boys,2,,Finals,+0.0,Travis Williams,15,8,Gaynstead High,22.94,1
200 Meter Dash,Boys,1,,Finals,-1.8,Michael O'Hara,15,1,Calabar High,20.59,9
200 Meter Dash,Boys,1,,Finals,-1.8,Chad Walker,15,2,St. Jago High,20.99,7
200 Meter Dash,Boys,1,,Finals,-1.8,Twayne Crooks,15,3,Kingston College,21.21,6
200 Meter Dash,Boys,1,,Finals,-1.8,Nigel Ellis,15,4,St. Elizabeth,21.21,5
200 Meter Dash,Boys,1,,Finals,-1.8,Shivnarine Smalling,15,5,Kingston College,21.61,4
200 Meter Dash,Boys,1,,Finals,-1.8,Micheal Campbell,15,6,Jamaica College,21.69,3
200 Meter Dash,Boys,1,,Finals,-1.8,Hujaye Cornwall,15,7,St. Elizabeth,21.83,2
200 Meter Dash,Boys,3,,Finals,-1.5,Javier Johnson,15,1,Green Island High,22.63,9
200 Meter Dash,Boys,3,,Finals,-1.5,Oshane Peart,15,2,Kingston College,23.03,7
200 Meter Dash,Boys,3,,Finals,-1.5,Thiea Shea,15,3,Wolmer's High,23.10,6
200 Meter Dash,Boys,3,,Finals,-1.5,Anthony Haslam,15,4,Jamaica College,23.17,5
200 Meter Dash,Boys,3,,Finals,-1.5,Xavier Nairne,15,5,Wolmer's High,23.20,4
200 Meter Dash,Boys,3,,Finals,-1.5,Roshaun Rowe,15,6,Kingston College,23.24,3
200 Meter Dash,Boys,3,,Finals,-1.5,Kwani Edwards,15,7,Ocho Rios High,23.57,2
200 Meter Dash,Boys,3,,Finals,-1.5,Tajai Jackson,15,8,Calabar High,23.67,1
200 Meter Dash,Girls,1,,Finals,-1.0,Natalliah Whyte,15,1,St. Jago High,23.56,9
200 Meter Dash,Girls,1,,Finals,-1.0,Sashalee Forbes,15,2,Holmwood Techn,23.82,7
200 Meter Dash,Girls,1,,Finals,-1.0,Saqukine Cameron,15,3,Edwin Allen High,23.92,6
200 Meter Dash,Girls,1,,Finals,-1.0,Shanice Reid,15,4,St. Jago High,24.00,5
200 Meter Dash,Girls,1,,Finals,-1.0,Carmaleta Griffiths,15,5,St. Catherine High,24.74,4
200 Meter Dash,Girls,1,,Finals,-1.0,Britney Hew,15,6,Holmwood Techn,25.04,3
200 Meter Dash,Girls,1,,Finals,-1.0,Shian Hyde,15,7,St. Catherine High,25.51,2
200 Meter Dash,Girls,1,,Finals,-1.0,Rene Medley,15,--,Vere Technical High,FS,0
200 Meter Dash,Girls,2,,Finals,-2.4,Shellece Clark,15,1,Edwin Allen High,24.12,9
200 Meter Dash,Girls,2,,Finals,-2.4,Yanique Dayle,15,2,Hydel High,24.15,7
200 Meter Dash,Girls,2,,Finals,-2.4,Taqece Duggan,15,3,Hydel High,24.48,6
200 Meter Dash,Girls,2,,Finals,-2.4,Kasheika Cameron,15,4,Edwin Allen High,24.50,5
200 Meter Dash,Girls,2,,Finals,-2.4,Christine Irving,15,5,Holmwood Techn,25.09,4
200 Meter Dash,Girls,2,,Finals,-2.4,Cishannie Williams,15,6,St. Catherine High,25.16,3
200 Meter Dash,Girls,2,,Finals,-2.4,Vanesha Pusey,15,7,Green Island High,25.21,2
200 Meter Dash,Girls,2,,Finals,-2.4,Kishauna Smith,15,8,Herbert Morrison,25.43,1
200 Meter Dash,Girls,3,,Finals,-3.6,Kimone Shaw,15,1,St. Jago High,24.60,9
200 Meter Dash,Girls,3,,Finals,-3.6,Anna-Kay Allen,15,2,St. Catherine High,24.90,7
200 Meter Dash,Girls,3,,Finals,-3.6,Ashanti Moore,15,3,Hydel High,25.07,6
200 Meter Dash,Girls,3,,Finals,-3.6,Kiara Grant,15,4,Convent of Mercy,25.16,5
200 Meter Dash,Girls,3,,Finals,-3.6,Kishawna Wallace,15,5,Holmwood Techn,25.37,4
200 Meter Dash,Girls,3,,Finals,-3.6,Kemba Nelson,15,6,Mount Alvernia High,25.76,3
200 Meter Dash,Girls,3,,Finals,-3.6,Tirecia Walcott,15,7,Vere Technical High,26.02,2
200 Meter Dash,Girls,3,,Finals,-3.6,T-Anna Dawkins,15,8,Vere Technical High,26.08,1
200 Meter Dash,Girls,4,,Finals,-1.3,Joanne Reid,15,1,St. Jago High,24.21R,9
200 Meter Dash,Girls,4,,Finals,-1.3,Kevona Davis,15,2,Edwin Allen High,24.23R,7
200 Meter Dash,Girls,4,,Finals,-1.3,Shakeira Bowra,15,3,St. Catherine High,25.23,6
200 Meter Dash,Girls,4,,Finals,-1.3,Shanique Rowe,15,4,Edwin Allen High,25.26,5
200 Meter Dash,Girls,4,,Finals,-1.3,Kelsey Christian,15,5,Wolmer's High,25.48,4
200 Meter Dash,Girls,4,,Finals,-1.3,Nattesha Palmer,15,6,Holmwood Techn,25.62,3
200 Meter Dash,Girls,4,,Finals,-1.3,Niesha Burgher,15,7,Excelsior High,25.84,2
200 Meter Dash,Girls,4,,Finals,-1.3,Shianne Dacosta,15,8,Vere Technical High,25.91,1
400 Meter Dash,Boys,2,,Finals,,Christopher Taylor,15,1,Calabar High,47.04,9
400 Meter Dash,Boys,2,,Finals,,Anthony Carpenter,15,2,Calabar High,47.87,7
400 Meter Dash,Boys,2,,Finals,,Leonardo Ledgister,15,3,St. Elizabeth,48.33,6
400 Meter Dash,Boys,2,,Finals,,Jauavney James,15,4,St. Elizabeth,48.34,5
400 Meter Dash,Boys,2,,Finals,,Sheldon Smith,15,5,Munro College,49.01,4
400 Meter Dash,Boys,2,,Finals,,Tyreke Bryan,15,6,Kingston College,49.44,3
400 Meter Dash,Boys,2,,Finals,,Malik Smith,15,7,Bridgeport High,49.79,2
400 Meter Dash,Boys,2,,Finals,,Romario Mickiel,15,8,Manchester High,50.75,1
400 Meter Dash,Boys,3,,Finals,,Tajai Jackson,15,1,Calabar High,50.52,9
400 Meter Dash,Boys,3,,Finals,,Antonio Watson,15,2,Petersfield High,51.47,7
400 Meter Dash,Boys,3,,Finals,,Shanthamoi Brown,15,3,Kingston College,51.77,6
400 Meter Dash,Boys,3,,Finals,,Kwani Edwards,15,4,Ocho Rios High,52.54,5
400 Meter Dash,Boys,3,,Finals,,Tajay Broomfield,15,5,Holmwood Techn,52.92,4
400 Meter Dash,Boys,3,,Finals,,Jahari Taylor,15,6,Wolmer's High,53.01,3
400 Meter Dash,Boys,3,,Finals,,Roshaun Rowe,15,7,Kingston College,53.90,2
400 Meter Dash,Boys,3,,Finals,,Toby Wright,15,8,Herbert Morrison,54.95,1
400 Meter Dash,Boys,1,,Finals,,Akeem Bloomfield,15,1,Kingston College,44.93R,9
400 Meter Dash,Boys,1,,Finals,,Nathon Allen,15,2,St. Jago High,45.30,7
400 Meter Dash,Boys,1,,Finals,,Martin Manley,15,3,St. Jago High,46.41,6
400 Meter Dash,Boys,1,,Finals,,Twayne Crooks,15,4,Kingston College,46.54,5
400 Meter Dash,Boys,1,,Finals,,Shawndail McLaren,15,5,Jamaica College,46.92,4
400 Meter Dash,Boys,1,,Finals,,Renado Wilson,15,6,Calabar High,47.11,3
400 Meter Dash,Boys,1,,Finals,,Devaughn Baker,15,7,Jamaica College,47.64,2
400 Meter Dash,Boys,1,,Finals,,Devaughn Ellington,15,--,Petersfield High,163.6,0
400 Meter Dash,Girls,1,,Finals,,Dawnalee Loney,15,1,Camperdown High,52.78,9
400 Meter Dash,Girls,1,,Finals,,Tiffany James,15,2,Papine High,53.59,7
400 Meter Dash,Girls,1,,Finals,,Ashley Willliams,15,3,Holmwood Techn,53.74,6
400 Meter Dash,Girls,1,,Finals,,Candice Mcleod,15,4,Papine High,53.77,5
400 Meter Dash,Girls,1,,Finals,,Genekee Leith,15,5,St. Jago High,54.44,4
400 Meter Dash,Girls,1,,Finals,,Derri-Ann Hill,15,6,Vere Technical High,54.69,3
400 Meter Dash,Girls,1,,Finals,,Semoy Hemmings,15,7,Hydel High,56.94,2
400 Meter Dash,Girls,1,,Finals,,Christine Moss,15,8,St. Elizabeth,58.54,1
400 Meter Dash,Girls,2,,Finals,,Taqece Duggan,15,1,Hydel High,55.46,9
400 Meter Dash,Girls,2,,Finals,,Satanya Wright,15,2,St. Elizabeth,56.06,7
400 Meter Dash,Girls,2,,Finals,,Janiel Moore,15,3,Edwin Allen High,56.37,6
400 Meter Dash,Girls,2,,Finals,,Kimorla Muschette,15,4,Denbigh High,57.31,5
400 Meter Dash,Girls,2,,Finals,,Danielle Thompson,15,5,Manchester High,57.33,4
400 Meter Dash,Girls,2,,Finals,,Shannon Kalawan,15,6,Edwin Allen High,58.60,3
400 Meter Dash,Girls,2,,Finals,,Latrice McGann,15,7,Mavis Bank High,59.28,2
400 Meter Dash,Girls,2,,Finals,,Amoy Mairs,15,8,Frome Technical,1:04.43,1
400 Meter Dash,Girls,3,,Finals,,Anna-Kay Allen,15,1,St. Catherine High,53.46,9
400 Meter Dash,Girls,3,,Finals,,Sanique Walker,15,2,Vere Technical High,53.59,7
400 Meter Dash,Girls,3,,Finals,,Janielle Josephs,15,3,St. Andrew High,55.82,6
400 Meter Dash,Girls,3,,Finals,,Jada Martin,15,4,Hydel High,56.05,5
400 Meter Dash,Girls,3,,Finals,,Abigail Brooks,15,5,Hydel High,56.85,4
400 Meter Dash,Girls,3,,Finals,,Shanamarie Staple,15,6,Lacovia High,56.94,3
400 Meter Dash,Girls,3,,Finals,,Tasinia Mothersill,15,7,Albert Town High,57.92,2
400 Meter Dash,Girls,3,,Finals,,Nadine Rose,15,8,Edwin Allen High,59.45,1
100 Meter Dash,Boys,1,,Finals,+0.0,Nigel Ellis,16,1,St. Elizabeth,10.18,9
100 Meter Dash,Boys,1,,Finals,+0.0,Raheem Chambers,16,2,St. Jago High,10.25,7
100 Meter Dash,Boys,1,,Finals,+0.0,Jhevaughn Matherson,16,3,Kingston College,10.35,6
100 Meter Dash,Boys,1,,Finals,+0.0,Micheal Campbell,16,4,Jamaica College,10.43,5
100 Meter Dash,Boys,1,,Finals,+0.0,Shivnarine Smalling,16,5,Kingston College,10.45,4
100 Meter Dash,Boys,1,,Finals,+0.0,Fabian Hewitt,16,6,Calabar High,10.56,3
100 Meter Dash,Boys,1,,Finals,+0.0,Xavior Angus,16,7,Calabar High,10.65,2
100 Meter Dash,Boys,1,,Finals,+0.0,Hujaye Cornwall,16,8,St. Elizabeth,10.92,1
100 Meter Dash,Boys,2,,Finals,+0.0,Michael Stephens,16,1,Calabar High,10.48,9
100 Meter Dash,Boys,2,,Finals,+0.0,Dejour Russell,16,2,Calabar High,10.54,7
100 Meter Dash,Boys,2,,Finals,+0.0,Chislon Gordon,16,3,Jamaica College,10.77,6
100 Meter Dash,Boys,2,,Finals,+0.0,Gary Gordon,16,4,St. Jago High,10.87,5
100 Meter Dash,Boys,2,,Finals,+0.0,Yashawn Hamilton,16,5,Kingston College,10.87,4
100 Meter Dash,Boys,2,,Finals,+0.0,Andre Edwards,16,6,Munro College,10.94,3
100 Meter Dash,Boys,2,,Finals,+0.0,Xavier Nairne,16,7,Wolmer boy,11.07,2
100 Meter Dash,Boys,2,,Finals,+0.0,Malik Shepherd,16,8,Wolmer boy,11.11,1
100 Meter Dash,Boys,3,,Finals,-0.5,Sachin Dennis,16,1,St. Elizabeth,10.90,9
100 Meter Dash,Boys,3,,Finals,-0.5,Thiea Shea,16,2,Wolmer boy,11.09,7
100 Meter Dash,Boys,3,,Finals,-0.5,Shemar Willis,16,3,Papine High,11.13,6
100 Meter Dash,Boys,3,,Finals,-0.5,Terrique Stennett,16,4,Kingston College,11.27,5
100 Meter Dash,Boys,3,,Finals,-0.5,Conroy Jones,16,5,St. Elizabeth,11.37,4
100 Meter Dash,Boys,3,,Finals,-0.5,Alexavier Monfries,16,6,Herbert,11.40,3
100 Meter Dash,Boys,3,,Finals,-0.5,Shakur Williams,16,7,Meadowbrook High,11.43,2
100 Meter Dash,Boys,3,,Finals,-0.5,Javari Thomas,16,8,Jonathan Grant High,11.57,1
100 Meter Dash,Girls,1,,Finals,-0.2,Patrice Moody,16,1,Edwin Allen High,11.49,9
100 Meter Dash,Girls,1,,Finals,-0.2,Nelda Huggins,16,2,St. Jago High,11.67,7
100 Meter Dash,Girls,1,,Finals,-0.2,Shanice Reid,16,3,St. Jago High,11.68,6
100 Meter Dash,Girls,1,,Finals,-0.2,Kimone Hines,16,4,Green Island High,11.82,5
100 Meter Dash,Girls,1,,Finals,-0.2,Rushelle Burton,16,5,Camperdown High,11.83,4
100 Meter Dash,Girls,1,,Finals,-0.2,Kerry-Ann Scott,16,6,Holmwood,11.92,3
100 Meter Dash,Girls,1,,Finals,-0.2,Vanesha Pusey,16,7,Green Island High,12.11,2
100 Meter Dash,Girls,1,,Finals,-0.2,Shanta Deer,16,8,Holmwood,12.15,1
100 Meter Dash,Girls,2,,Finals,0.8,Kimone Shaw,16,1,St. Jago High,11.40R,9
100 Meter Dash,Girls,2,,Finals,0.8,Khamoy Farquharson,16,2,Edwin Allen High,11.65,7
100 Meter Dash,Girls,2,,Finals,0.8,Shaneil English,16,3,St. Jago High,11.68,6
100 Meter Dash,Girls,2,,Finals,0.8,Shellece Clark,16,4,Edwin Allen High,11.71,5
100 Meter Dash,Girls,2,,Finals,0.8,Kemba Nelson,16,5,Mount Alvernia High,11.74,4
100 Meter Dash,Girls,2,,Finals,0.8,Cishannie Williams,16,6,St. Catherine High,11.91,3
100 Meter Dash,Girls,2,,Finals,0.8,Michae Harriott,16,7,Holmwood,11.95,2
100 Meter Dash,Girls,2,,Finals,0.8,Shanette Allison,16,8,Holmwood,12.15,1
100 Meter Dash,Girls,3,,Finals,-0.1,Kevona Davis,16,1,Edwin Allen High,11.63,9
100 Meter Dash,Girls,3,,Finals,-0.1,Julien Alfred,16,2,St. Catherine High,11.77,7
100 Meter Dash,Girls,3,,Finals,-0.1,Shanique Rowe,16,3,Edwin Allen High,12.04,6
100 Meter Dash,Girls,3,,Finals,-0.1,Kayla Bonnick,16,4,St. Jago High,12.05,5
100 Meter Dash,Girls,3,,Finals,-0.1,Ashanti Moore,16,5,Hydel High,12.16,4
100 Meter Dash,Girls,3,,Finals,-0.1,Jhanel Gordon,16,6,alpha,12.18,3
100 Meter Dash,Girls,3,,Finals,-0.1,Shakeira Bowra,16,7,St. Catherine High,12.38,2
100 Meter Dash,Girls,3,,Finals,-0.1,Jada Mcbean,16,8,Wolmer Girl,14.74,1
100 Meter Dash,Girls,4,,Finals,0.9,Sashieka Steele,16,1,Holmwood,11.91,9
100 Meter Dash,Girls,4,,Finals,0.9,Gabrielle Matthews,16,2,Hydel High,12.01,7
100 Meter Dash,Girls,4,,Finals,0.9,Bethany Bridge,16,3,Edwin Allen High,12.31,6
100 Meter Dash,Girls,4,,Finals,0.9,Danae Nembhard,16,4,St. Jago High,12.50,5
100 Meter Dash,Girls,4,,Finals,0.9,Shantae Williams,16,5,St. Jago High,12.52,4
